Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion,gmap_url,categoria_antig
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Moderno De La Ciudad De Buenos Aires,Avda. San Juan 350,NA,C1147AAO,11,4342 2970,NA,NA,-34.6218,-58.3705,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-34.6218,-58.3705",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Calcos Y Escultura Comparada Ernesto De La Cárcova,Avda. España 1701,NA,C1107CND,11,4361 4419,NA,NA,-34.624209,-58.345305,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-34.624209,-58.345305",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Itinerante De Arte Contemporáneo Del Mercosur,av. Caseros 2739,NA,C1264AAH,11,4941 5478,NA,NA,-34.636359,-58.401144,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.636359,-58.401144",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Memorias De San Juan Evangelista,Olavarría 486,NA,C1162ABJ,11,4302 2194,NA,NA,-34.636672,-58.359566,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.636672,-58.359566",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Pasión Boquense,Brandsen 805,NA,C1161AAQ,11,4362 1100,NA,NA,-34.636675,-58.364741,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.636675,-58.364741",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Los Corrales Viejos De Parque Patricios,Zavaleta 140,NA,C1437EYD,11,4308 0056,NA,NA,-34.638393,-58.403311,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.638393,-58.403311",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Museo Maguncia. Museo Del Papel, Grabado Y Estampa",Av. Pedro de Mendoza 1855,NA,C1169AAC,11,4116 5550,NA,NA,-34.639321,-58.361646,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.639321,-58.361646",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes Al Aire Libre Caminito,"Pasaje Caminito, entre Magallanes y Gral. Gregorio Aráoz de Lamadrid",NA,1427,11,4114 5736,NA,NA,-34.639337,-58.362798,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-34.639337,-58.362798",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencias Naturales De Especialidad Zoológica Médica,Av. Vélez Sársfield 563,NA,C1282AFF,11,4301 2888,NA,NA,-34.641309,-58.39018,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-34.641309,-58.39018",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Balanza,California 2000,NA,C1289AAN,11,4303 0000,NA,NA,-34.647543,-58.376487,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-34.647543,-58.376487",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Taller-Museo José Pallarols Torrás,Defensa 1094,NA,C1065AAT,11,4361 7360,NA,NA,-34.6206,-58.3714,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.6206,-58.3714",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Etnográfico De Las Obras Misionales Pontificias,Medrano 735,NA,C1179AAM,11,4863 1357,NA,NA,-34.6015,-58.4207,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.6015,-58.4207",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Anestesiología Y Biblioteca Histórica,Fragata Sarmiento 541,NA,C1405APC,11,4433 0023 INT. 108,museo@aaarba.org,NA,-34.6081,-58.3665,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.6081,-58.3665",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Artes Plásticas Eduardo Sívori,Avda. Infanta Isabel 555,NA,C1425ABX,11,4778 3899,NA,NA,-34.5696,-58.4171,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-34.5696,-58.4171",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Regimiento Granaderos A Caballo Gral. San Martín,Luis María Campos 554,NA,C1426BOQ,11,4576 5666 INT. 211,NA,NA,-34.5715,-58.4345,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-34.5715,-58.4345",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De La Inmigración,Avda. Antártida Argentina 1355,NA,C1104ACA,11,4317 0285,NA,NA,-34.584889,-58.372753,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-34.584889,-58.372753",sin datos
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencias Naturales Del Colegio San José,Bartolomé Mitre 2455,NA,C1029AAM,11,4951 4303,NA,NA,-34.608573,-58.401317,Localización precisa,NA,DNPyM,Privada,1918,2017,"https://www.google.com/maps?q=-34.608573,-58.401317",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De Buenos Aires Brigadier General Cornelio De Saavedra,Crisólogo Larralde 6309,NA,C1431AQG,11,4572 0746,NA,NA,-34.5688,-58.5075,Localización precisa,NA,DNPyM,Municipal,1925,2017,"https://www.google.com/maps?q=-34.5688,-58.5075",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo S.E. Casa De La Moneda,Av. Antártida Argentina 2085,NA,C1104ACH,11,5776 3545,NA,NA,-34.581173,-58.374032,Localización precisa,NA,DNPyM,NA,1931,2017,"https://www.google.com/maps?q=-34.581173,-58.374032",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Sarmiento,Juramento 2180,NA,C1428DNJ,11,4781 2989,NA,NA,-34.560825,-58.454546,Localización precisa,NA,DNPyM,Nacional,1942,2017,"https://www.google.com/maps?q=-34.560825,-58.454546",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional Del Cabildo De Buenos Aires Y De La Revolución De Mayo,Bolívar 65,NA,C1066AAA,11,4334 1782,NA,NA,-34.6086,-58.3735,Localización precisa,NA,DNPyM,Nacional,1943,2017,"https://www.google.com/maps?q=-34.6086,-58.3735",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Armas De La Nación Tte. Gral. Pablo Riccheri,Av. Santa Fe 702-750,NA,C1059ABO,11,4311 1071 INT. 179,museo@circulumilitar.org,NA,-34.5958,-58.3769,Localización precisa,NA,DNPyM,Nacional,1944,2017,"https://www.google.com/maps?q=-34.5958,-58.3769",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Popular José Hernández,Avda. del Libertador 2373,NA,C1425AAJ,11,4803 2384,NA,NA,-34.5803,-58.4049,Localización precisa,NA,DNPyM,Municipal,1952,2017,"https://www.google.com/maps?q=-34.5803,-58.4049",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa De Yrurtia,O'Higgins 2390,NA,C1428AGL,11,5411 4781,NA,NA,-34.5571,-58.4553,Localización precisa,NA,DNPyM,Nacional,1953,2017,"https://www.google.com/maps?q=-34.5571,-58.4553",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Serpentario,Avda. Vélez Sarsfield 563,NA,C1282AFF,11,4301 2888,adolab@anlis.gov.ar,NA,-34.6412,-58.3898,Localización precisa,NA,DNPyM,Nacional,1957,2017,"https://www.google.com/maps?q=-34.6412,-58.3898",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Rosada,Hipólito Irigoyen 219,NA,C1086AAA,11,4344 3802,Museo@presidencia.gov.ar,NA,-34.6088,-58.3698,Localización precisa,NA,DNPyM,Nacional,1961,2017,"https://www.google.com/maps?q=-34.6088,-58.3698",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa De Ricardo Rojas - Instituto De Investigaciones Literarias,Charcas 2837,NA,C1425BMG,11,4824 4039,casadericardorojas@hotmail.com,NA,-34.5939,-58.4065,Localización precisa,NA,DNPyM,Nacional,1962,2017,"https://www.google.com/maps?q=-34.5939,-58.4065",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Grabado,Agüero 2502. Sede ubicada en el predio de la Biblioteca Nacional,NA,C1425EID,11,4802 3295,NA,NA,-34.584541,-58.397598,Localización precisa,NA,DNPyM,Nacional,1964,2017,"https://www.google.com/maps?q=-34.584541,-58.397598",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Criollo De Los Corrales,Avda. de los Corrales 6476,NA,C1440BBN,11,4687 1949,NA,NA,-34.6626,-58.5002,Localización precisa,NA,DNPyM,Privada,1967,2017,"https://www.google.com/maps?q=-34.6626,-58.5002",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Oriental,Avda. del Libertador 1902,NA,C1425AAS,11,4801 5988,NA,NA,-34.582,-58.4015,Localización precisa,NA,DNPyM,Nacional,1970,2017,"https://www.google.com/maps?q=-34.582,-58.4015",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Ciudad,Defensa 219,NA,C1065AAC,11,4331 9855,NA,NA,-34.6104,-58.3721,Localización precisa,NA,DNPyM,Municipal,1972,2017,"https://www.google.com/maps?q=-34.6104,-58.3721",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monumento Antiguo Recinto Del Congreso Nacional,Balcarce 139,NA,C1064AAC,11,4331 5147,NA,NA,-34.6093,-58.3708,Localización precisa,NA,DNPyM,Nacional,1975,2017,"https://www.google.com/maps?q=-34.6093,-58.3708",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De La Historia Del Traje,Chile 832,NA,C1098AAR,11,4343 8427,NA,NA,-34.6163,-58.3779,Localización precisa,NA,DNPyM,Nacional,1976,2017,"https://www.google.com/maps?q=-34.6163,-58.3779",1940-1979
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo General Belgrano,Saráchaga 4906,NA,C1407EGP,11,4671 6464,NA,NA,-34.6332,-58.4944,Localización precisa,NA,DNPyM,Privada,1984,2017,"https://www.google.com/maps?q=-34.6332,-58.4944",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Penitenciario Argentino Antonio Ballvé,Humberto 1° 378,NA,C1103ACH,11,4361 0917 INT. 107,NA,NA,-34.6244,-58.4511,Localización precisa,NA,DNPyM,Nacional,1984,2017,"https://www.google.com/maps?q=-34.6244,-58.4511",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De Cera,Dr. Enrique del Valle Iberlucea 1261,NA,C1160ABM,11,4301 1497,NA,NA,-34.6391,-58.362,Localización precisa,NA,DNPyM,Privada,1984,2017,"https://www.google.com/maps?q=-34.6391,-58.362",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Sacro María Antonia De San José - Santa Casa De Ejercicios Espirituales,Avda. Independencia 1190,NA,C1099AAY,11,4304 0984,NA,NA,-34.6177,-58.3828,Localización precisa,NA,DNPyM,Privada,1987,2017,"https://www.google.com/maps?q=-34.6177,-58.3828",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Esculturas Luis Perlotti,Pujol 644,NA,C1405ALD,11,4431 2825,NA,NA,-34.615,-58.4482,Localización precisa,NA,DNPyM,Municipal,1994,2017,"https://www.google.com/maps?q=-34.615,-58.4482",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Patología De La Universidad De Buenos Aires,J.E.Uriburu 950,NA,C1114AAD,11,4508 3602,NA,NA,-34.597653,-58.39907,Localización precisa,NA,DNPyM,Nacional,1998,2017,"https://www.google.com/maps?q=-34.597653,-58.39907",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino Del Títere,Piedras 905,NA,C1070AAS,11,4304 4376,sarahbianchi@museoargdeltitere.com.ar,NA,-34.6186,-58.3773,Localización precisa,NA,DNPyM,Privada,2000,2017,"https://www.google.com/maps?q=-34.6186,-58.3773",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Houssay De Historia De La Ciencia Y La Tecnología,Paraguay 2155,NA,C1121ABG,11,5950 9602 INT. 2104,NA,NA,-34.598317,-58.398223,Localización precisa,NA,DNPyM,Nacional,2001,2017,"https://www.google.com/maps?q=-34.598317,-58.398223",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Taller Celia Chevalier,Irala 1162,NA,C1164ACB,11,4302 2337,NA,NA,-34.639254,-58.366314,Localización precisa,NA,DNPyM,Privada,2002,2017,"https://www.google.com/maps?q=-34.639254,-58.366314",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Las Escuelas,Montevideo 950,NA,C1019ABT,11,4129 1000 INT. 7040,NA,NA,-34.597883,-58.389786,Localización precisa,NA,DNPyM,Municipal,2006,2017,"https://www.google.com/maps?q=-34.597883,-58.389786",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Emigración Gallega En La Argentina,Chacabuco 955,NA,C1069AAS,11,4362 5963,NA,NA,-34.619157,-58.375914,Localización precisa,NA,DNPyM,Privada,2007,2017,"https://www.google.com/maps?q=-34.619157,-58.375914",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Tiro Federal Argentino,Avda. del Libertador 6935,NA,C1429BMC,11,4782 4000,NA,NA,-34.548401,-58.455216,Localización precisa,NA,DNPyM,Privada,2007,2017,"https://www.google.com/maps?q=-34.548401,-58.455216",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monte De Piedad,Avda. Boedo 870,NA,C1218AAR,11,4931 8204,NA,NA,-34.623257,-58.416021,Localización precisa,NA,DNPyM,Municipal,2007,2017,"https://www.google.com/maps?q=-34.623257,-58.416021",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo San Telmo,Humberto 1° 340,NA,C1103ACH,11,4361 1168,NA,NA,-34.620693,-58.370486,Localización precisa,NA,DNPyM,Privada,2009,2017,"https://www.google.com/maps?q=-34.620693,-58.370486",1989-2019
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino De Ciencias Naturales Bernardino Rivadavia,Avda. Ángel gallardo 490,NA,C1405DJR,11,4982 0306,info@macn.gov.ar,NA,-34.6048,-58.4377,Localización precisa,NA,DNPyM,Nacional,1823,2017,"https://www.google.com/maps?q=-34.6048,-58.4377",1820-1859
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional,Defensa 1600,NA,C1143AAH,11,4307 3157,NA,NA,-34.6266,-58.3709,Localización precisa,NA,DNPyM,Nacional,1891,2017,"https://www.google.com/maps?q=-34.6266,-58.3709",1860-1899
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Policial,San Martín 353,NA,C1004AAG,11,4394 6857,NA,NA,-34.6038,-58.3738,Localización precisa,NA,DNPyM,Nacional,1899,2017,"https://www.google.com/maps?q=-34.6038,-58.3738",1860-1899
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Fármacobotánica Juan A. Domínguez,Junín 956,NA,C1113AAD,11,4964 8235,secretaria@farmacobotanica.org.ar,NA,-34.5975,-58.3975,Localización precisa,NA,DNPyM,Nacional,1900,2017,"https://www.google.com/maps?q=-34.5975,-58.3975",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Tecnológico Ing. Eduardo Latzina,Avda. Paseo Colón 650,NA,C1063ACT,11,4331 6865,otokrause@impsat1.com.ar,NA,-34.6153,-58.3689,Localización precisa,NA,DNPyM,Municipal,1913,2017,"https://www.google.com/maps?q=-34.6153,-58.3689",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco - Sede Palacio Noel,Suipacha 1422,NA,C1011ACF,11,4326 3396,NA,NA,-34.590876,-58.380079,Localización precisa,NA,DNPyM,Gobierno de la Ciudad,1922,2017,"https://www.google.com/maps?q=-34.590876,-58.380079",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco,Suipacha 1422,NA,C1011ACF,11,4326 3396,NA,NA,-34.5912,-58.3801,Localización precisa,NA,DNPyM,Municipal,1922,2017,"https://www.google.com/maps?q=-34.5912,-58.3801",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Postal Y Telegráfico,José Aarón Salmun Feijoo 555,NA,C1274AGE,11,4302 3104,NA,NA,-34.63914,-58.378851,Localización precisa,NA,DNPyM,Nacional,1928,2017,"https://www.google.com/maps?q=-34.63914,-58.378851",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Geográfico Dr. Juan B. Terán Y Museo De Ciencias Naturales Ángel Gallardo,Catamarca 2099,NA,C1246AAQ,11,4941 3777 INT. 220,NA,NA,-34.6342,-58.4013,Localización precisa,NA,DNPyM,Municipal,1929,2017,"https://www.google.com/maps?q=-34.6342,-58.4013",1900-1939
02000010,02,02000,NA,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martín,Avda. Pedro de Mendoza 1835,NA,C1169AAC,11,4301 1080,museoquinquela@yahoo.com.ar,NA,-34.6393,-58.3615,Localización precisa,NA,DNPyM,Municipal,1936,2017,"https://www.google.com/maps?q=-34.6393,-58.3615",1900-1939
